LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
LOCAL AUTHORITY AREA OF KANGAR,TOK PEDUKA WARD,TOTAL BALLOTS ISSUED,,,,385,,
LOCAL AUTHORITY AREA OF KANGAR,TOK PEDUKA WARD,TOTAL ELECTORATE,,,,471,,
LOCAL AUTHORITY AREA OF KANGAR,TOK PEDUKA WARD,TURNOUT (%),,,,81.7,,
LOCAL AUTHORITY AREA OF KANGAR,PEKAN SELATAN WARD,INDEPENDENT,TEOH YEW KEAT,MALE,,74,LOST,
LOCAL AUTHORITY AREA OF KANGAR,PEKAN SELATAN WARD,ALLIANCE - MCA,POR SWEE GIAP,MALE,,298,WON,
LOCAL AUTHORITY AREA OF KANGAR,PEKAN SELATAN WARD,REJECTED BALLOT PAPERS,,,,3,,
LOCAL AUTHORITY AREA OF KANGAR,PEKAN SELATAN WARD,TOTAL BALLOTS ISSUED,,,,375,,
LOCAL AUTHORITY AREA OF KANGAR,PEKAN SELATAN WARD,TOTAL ELECTORATE,,,,424,,
LOCAL AUTHORITY AREA OF KANGAR,PEKAN SELATAN WARD,TURNOUT (%),,,,88.4,,
LOCAL AUTHORITY AREA OF KANGAR,JALAN BUKIT LAGI WARD,ALLIANCE - MCA,ONG TIN PIONG @ ONG CHIN HWA,,,176,WON,
LOCAL AUTHORITY AREA OF KANGAR,JALAN BUKIT LAGI WARD,INDEPENDENT,CHEW KEE TEIK,,,94,LOST,
LOCAL AUTHORITY AREA OF KANGAR,JALAN BUKIT LAGI WARD,REJECTED BALLOT PAPERS,,,,1,,
LOCAL AUTHORITY AREA OF KANGAR,JALAN BUKIT LAGI WARD,TOTAL BALLOTS ISSUED,,,,271,,
LOCAL AUTHORITY AREA OF KANGAR,JALAN BUKIT LAGI WARD,TOTAL ELECTORATE,,,,327,,
LOCAL AUTHORITY AREA OF KANGAR,JALAN BUKIT LAGI WARD,TURNOUT (%),,,,82.8,,
LOCAL AUTHORITY AREA OF KANGAR,SEBRANG BUKIT LAGI WARD,ALLIANCE - UMNO,SULAIMAN BIN HARUN,MALE,,120,WON,
LOCAL AUTHORITY AREA OF KANGAR,SEBRANG BUKIT LAGI WARD,INDEPENDENT,ISMAIL BIN RAOF,MALE,,91,LOST,
LOCAL AUTHORITY AREA OF KANGAR,SEBRANG BUKIT LAGI WARD,REJECTED BALLOT PAPERS,,,,1,,
LOCAL AUTHORITY AREA OF KANGAR,SEBRANG BUKIT LAGI WARD,TOTAL BALLOTS ISSUED,,,,212,,
LOCAL AUTHORITY AREA OF KANGAR,SEBRANG BUKIT LAGI WARD,TOTAL ELECTORATE,,,,264,,
LOCAL AUTHORITY AREA OF KANGAR,SEBRANG BUKIT LAGI WARD,TURNOUT (%),,,,80.3,,
LOCAL AUTHORITY AREA OF KANGAR,ARAU UTARA WARD,ALLIANCE - UMNO,ISMAIL BIN SHEIKH IBRAHIM,MALE,,68,WON,
LOCAL AUTHORITY AREA OF KANGAR,ARAU UTARA WARD,PMIP,ISMAIL BIN AHMAD,MALE,,15,LOST,
LOCAL AUTHORITY AREA OF KANGAR,ARAU UTARA WARD,REJECTED BALLOT PAPERS,,,,0,,
LOCAL AUTHORITY AREA OF KANGAR,ARAU UTARA WARD,TOTAL BALLOTS ISSUED,,,,83,,
LOCAL AUTHORITY AREA OF KANGAR,ARAU UTARA WARD,TOTAL ELECTORATE,,,,104,,
LOCAL AUTHORITY AREA OF KANGAR,ARAU UTARA WARD,TURNOUT (%),,,,79.8,,
LOCAL AUTHORITY AREA OF KANGAR,ARAU TENGAH WARD,ALLIANCE - UMNO,KU HUSSIN BIN KU CHIK,MALE,,137,WON,
LOCAL AUTHORITY AREA OF KANGAR,ARAU TENGAH WARD,PMIP,SYED ABDULLAH BIN SYED MOHAMAD,MALE,,56,LOST,
LOCAL AUTHORITY AREA OF KANGAR,ARAU TENGAH WARD,REJECTED BALLOT PAPERS,,,,1,,
LOCAL AUTHORITY AREA OF KANGAR,ARAU TENGAH WARD,TOTAL BALLOTS ISSUED,,,,194,,
LOCAL AUTHORITY AREA OF KANGAR,ARAU TENGAH WARD,TOTAL ELECTORATE,,,,242,,
LOCAL AUTHORITY AREA OF KANGAR,ARAU TENGAH WARD,TURNOUT (%),,,,80.1,,
LOCAL AUTHORITY AREA OF KANGAR,BALAI POLIS (KUALA PERLIS) WARD,ALLIANCE - UMNO,AHMAD BIN SAMAH,MALE,,137,WON,
LOCAL AUTHORITY AREA OF KANGAR,BALAI POLIS (KUALA PERLIS) WARD,PMIP,ARIPIN BIN OMAR,MALE,,34,LOST,
LOCAL AUTHORITY AREA OF KANGAR,BALAI POLIS (KUALA PERLIS) WARD,REJECTED BALLOT PAPERS,,,,1,,
LOCAL AUTHORITY AREA OF KANGAR,BALAI POLIS (KUALA PERLIS) WARD,TOTAL BALLOTS ISSUED,,,,172,,
LOCAL AUTHORITY AREA OF KANGAR,BALAI POLIS (KUALA PERLIS) WARD,TOTAL ELECTORATE,,,,212,,
LOCAL AUTHORITY AREA OF KANGAR,BALAI POLIS (KUALA PERLIS) WARD,TURNOUT (%),,,,81.1,,
