LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
LOCAL AUTHORITY AREA OF KUANTAN,TELOK SISEK TIMOR WARD,REJECTED BALLOT PAPERS,,,,4,,
LOCAL AUTHORITY AREA OF KUANTAN,TELOK SISEK TIMOR WARD,TOTAL BALLOTS ISSUED,,,,352,,
LOCAL AUTHORITY AREA OF KUANTAN,TELOK SISEK TIMOR WARD,TOTAL ELECTORATE,,,,635,,
LOCAL AUTHORITY AREA OF KUANTAN,TELOK SISEK TIMOR WARD,TURNOUT (%),,,,55.4,,
LOCAL AUTHORITY AREA OF KUANTAN,BANDAR KUANTAN BARAT WARD,ALLIANCE - MCA,TAN YAK LAN,,,183,WON,
LOCAL AUTHORITY AREA OF KUANTAN,BANDAR KUANTAN BARAT WARD,SF,LAN KOON @ HEE LAM KOON,,,117,LOST,
LOCAL AUTHORITY AREA OF KUANTAN,BANDAR KUANTAN BARAT WARD,REJECTED BALLOT PAPERS,,,,6,,
LOCAL AUTHORITY AREA OF KUANTAN,BANDAR KUANTAN BARAT WARD,TOTAL BALLOTS ISSUED,,,,306,,
LOCAL AUTHORITY AREA OF KUANTAN,BANDAR KUANTAN BARAT WARD,TOTAL ELECTORATE,,,,428,,
LOCAL AUTHORITY AREA OF KUANTAN,BANDAR KUANTAN BARAT WARD,TURNOUT (%),,,,71.5,,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR UTARA WARD,ALLIANCE - UMNO,ABDUL AZIZ BIN AHMAD,MALE,,196,WON,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR UTARA WARD,PMIP,SH. HUSSIN BIN SH. LONG,MALE,,64,LOST,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR UTARA WARD,SF,ISKANDAR B A. BAKAR,MALE,,125,LOST,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR UTARA WARD,REJECTED BALLOT PAPERS,,,,4,,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR UTARA WARD,TOTAL BALLOTS ISSUED,,,,193,,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR UTARA WARD,TOTAL ELECTORATE,,,,527,,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR UTARA WARD,TURNOUT (%),,,,73.8,,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR TENGAH WARD,SF,SAM SUI HOONG @ SAM SUI HEONG,,,166,LOST,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR TENGAH WARD,ALLIANCE - UMNO,M. SHEITH B HJ. AHMAD,MALE,,225,WON,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR TENGAH WARD,REJECTED BALLOT PAPERS,,,,7,,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR TENGAH WARD,TOTAL BALLOTS ISSUED,,,,398,,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR TENGAH WARD,TOTAL ELECTORATE,,,,546,,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR TENGAH WARD,TURNOUT (%),,,,72.9,,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR TIMOR WARD,ALLIANCE - MIC,S. MEYAPPA CHETTIAR @ M.S. MEYAPPAN,MALE,,220,WON,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR TIMOR WARD,SF,PETER TAN KIA HENG,MALE,,127,LOST,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR TIMOR WARD,REJECTED BALLOT PAPERS,,,,5,,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR TIMOR WARD,TOTAL BALLOTS ISSUED,,,,352,,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR TIMOR WARD,TOTAL ELECTORATE,,,,476,,
LOCAL AUTHORITY AREA OF KUANTAN,DARAT MAKBAR TIMOR WARD,TURNOUT (%),,,,74,,
LOCAL AUTHORITY AREA OF KUANTAN,TANAH PUTEH BARAT WARD,SF,MOHD. SHAM B AWANG,MALE,,194,WON,
LOCAL AUTHORITY AREA OF KUANTAN,TANAH PUTEH BARAT WARD,ALLIANCE - UMNO,ZAINUDDIN BIN HAJI AHMAD,MALE,,134,LOST,
LOCAL AUTHORITY AREA OF KUANTAN,TANAH PUTEH BARAT WARD,REJECTED BALLOT PAPERS,,,,7,,
LOCAL AUTHORITY AREA OF KUANTAN,TANAH PUTEH BARAT WARD,TOTAL BALLOTS ISSUED,,,,335,,
LOCAL AUTHORITY AREA OF KUANTAN,TANAH PUTEH BARAT WARD,TOTAL ELECTORATE,,,,465,,
LOCAL AUTHORITY AREA OF KUANTAN,TANAH PUTEH BARAT WARD,TURNOUT (%),,,,72,,
LOCAL AUTHORITY AREA OF KUANTAN,TANAH PUTEH TIMOR WARD,ALLIANCE - MCA,PHUA CHENG LEONG,,,148,LOST,
LOCAL AUTHORITY AREA OF KUANTAN,TANAH PUTEH TIMOR WARD,SF,CHEONG CHOOI YAN,,,205,WON,
LOCAL AUTHORITY AREA OF KUANTAN,TANAH PUTEH TIMOR WARD,REJECTED BALLOT PAPERS,,,,10,,
LOCAL AUTHORITY AREA OF KUANTAN,TANAH PUTEH TIMOR WARD,TOTAL BALLOTS ISSUED,,,,363,,
LOCAL AUTHORITY AREA OF KUANTAN,TANAH PUTEH TIMOR WARD,TOTAL ELECTORATE,,,,475,,
LOCAL AUTHORITY AREA OF KUANTAN,TANAH PUTEH TIMOR WARD,TURNOUT (%),,,,76.4,,
LOCAL AUTHORITY AREA OF KUANTAN,BANDAR KUANTAN TENGAH WARD,ALLIANCE - UMNO,T. MAHMUD B T. HJ. YUSOF,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF KUANTAN,BANDAR KUANTAN TIMOR WARD,ALLIANCE - MCA,CHAN KWANG CHEK,,,,WON,Y
LOCAL AUTHORITY AREA OF KUANTAN,BANDAR KUANTAN SELATAN WARD,ALLIANCE - MCA,DATO SETIA BAKTI WONG KWAN TAN,,,,WON,Y
