LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN UTARA WARD,ALLIANCE - MCA,LEE WING,,,526,WON,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN UTARA WARD,ALLIANCE - MCA,CHENG TUCK,,,504,WON,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN UTARA WARD,SF,CHONG CHOON,,,243,LOST,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN UTARA WARD,ALLIANCE - MCA,FU GIM,,,492,WON,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN UTARA WARD,REJECTED BALLOT PAPERS,,,,32,,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN UTARA WARD,TOTAL ELECTORATE,,,,998,,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN UTARA WARD,TURNOUT (%),,,,81.7,,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN SELATAN WARD,SF,NG HOCK GUAN,,,270,LOST,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN SELATAN WARD,INDEPENDENT,GAN PIT CHA,,,332,WON,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN SELATAN WARD,SF,TAN YONG SAN,,,282,LOST,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN SELATAN WARD,ALLIANCE - MCA,WONG MUN,,,290,LOST,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN SELATAN WARD,ALLIANCE - MCA,CHUANG KING PANG,,,291,WON,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN SELATAN WARD,ALLIANCE - MCA,LIM BOON KIAT,,,305,WON,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN SELATAN WARD,REJECTED BALLOT PAPERS,,,,9,,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN SELATAN WARD,TOTAL ELECTORATE,,,,730,,
SEKINCHAN LOCAL COUNCIL,SEKINCHAN TEMPATAN SELATAN WARD,TURNOUT (%),,,,85,,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,ALLIANCE - MCA,NG EE TAN,,,173,WON,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,ALLIANCE - UMNO,RAJA MAAROF BIN RAJA AHMAD,MALE,,179,WON,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,INDEPENDENT,R. MAHMUD BIN R. OMAR,MALE,,18,LOST DEPOSIT,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,INDEPENDENT,MOHAMAD BIN HAJI NOR,MALE,,157,LOST,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,PMIP,ZAHRAH BINTI HAJI RAMLI,FEMALE,,160,LOST,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,INDEPENDENT,SAMAT BIN KAMIT,MALE,,171,LOST,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,INDEPENDENT,HAJI AB. SHUKOR BIN HAJI IDRIS,MALE,,174,WON,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,ALLIANCE - MCA,TEE KIM SAH @ TEH KIM CHOW,,,167,LOST,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,ALLIANCE - UMNO,MARNI BIN HAJI RAZALI,MALE,,172,WON,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,REJECTED BALLOT PAPERS,,,,9,,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,TOTAL ELECTORATE,,,,506,,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN KILANG WARD,TURNOUT (%),,,,72,,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN LADANG WARD,INDEPENDENT,MOHD. NOOR BIN ALI,MALE,,30,LOST,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN LADANG WARD,ALLIANCE - MCA,TAN TENG KUAY,,,154,WON,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN LADANG WARD,ALLIANCE - MCA,LEE HOAY SONG,,,155,WON,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN LADANG WARD,ALLIANCE - MCA,CHUA HOCK TAN,,,155,WON,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN LADANG WARD,PMIP,TAHIR BIN DAUD,MALE,,30,LOST,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN LADANG WARD,ALLIANCE - MCA,HOO AN KEE,,,147,WON,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN LADANG WARD,INDEPENDENT,WAHAB BIN ISMAIL,MALE,,25,LOST,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN LADANG WARD,REJECTED BALLOT PAPERS,,,,8,,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN LADANG WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN LADANG WARD,TOTAL ELECTORATE,,,,267,,
TANJONG KARANG LOCAL COUNCIL,TANJONG KARANG TEMPATAN LADANG WARD,TURNOUT (%),,,,76,,
BATANG BERJUNTAI LOCAL COUNCIL,BATANG BERJUNTAI TEMPATAN KANAN WARD,ALLIANCE - MCA,YONG CHEE WAH,,,,WON,Y
BATANG BERJUNTAI LOCAL COUNCIL,BATANG BERJUNTAI TEMPATAN KANAN WARD,ALLIANCE - UMNO,YAACOB BIN BIRU,MALE,,,WON,Y
BATANG BERJUNTAI LOCAL COUNCIL,BATANG BERJUNTAI TEMPATAN KIRI WARD,ALLIANCE - MCA,TAN HEN YEM,,,,WON,Y
BATANG BERJUNTAI LOCAL COUNCIL,BATANG BERJUNTAI TEMPATAN KIRI WARD,ALLIANCE - MCA,TAN KAH LEE,,,,WON,Y
IJOK LOCAL COUNCIL,IJOK TEMPATAN BANDAR WARD,ALLIANCE - MCA,CHAI LIM,,,123,WON,
IJOK LOCAL COUNCIL,IJOK TEMPATAN BANDAR WARD,ALLIANCE - MIC,IYYAVOO S/O ODAYAPAN,MALE,,91,WON,
IJOK LOCAL COUNCIL,IJOK TEMPATAN BANDAR WARD,INDEPENDENT,TAN HU,,,78,LOST,
IJOK LOCAL COUNCIL,IJOK TEMPATAN BANDAR WARD,ALLIANCE - MCA,MAH CHONG,,,120,WON,
IJOK LOCAL COUNCIL,IJOK TEMPATAN BANDAR WARD,REJECTED BALLOT PAPERS,,,,4,,
IJOK LOCAL COUNCIL,IJOK TEMPATAN BANDAR WARD,TOTAL BALLOTS ISSUED,,,,,,
IJOK LOCAL COUNCIL,IJOK TEMPATAN BANDAR WARD,TOTAL ELECTORATE,,,,200,,
IJOK LOCAL COUNCIL,IJOK TEMPATAN BANDAR WARD,TURNOUT (%),,,,72.5,,
IJOK LOCAL COUNCIL,IJOK TEMPATAN TENGAH WARD,INDEPENDENT,OON HOO,,,100,LOST,
IJOK LOCAL COUNCIL,IJOK TEMPATAN TENGAH WARD,ALLIANCE - MCA,LIM SAN SWEE,,,152,WON,
IJOK LOCAL COUNCIL,IJOK TEMPATAN TENGAH WARD,ALLIANCE - MCA,NG AH LAY,,,220,WON,
IJOK LOCAL COUNCIL,IJOK TEMPATAN TENGAH WARD,ALLIANCE - MCA,LIM THOR,,,199,WON,
IJOK LOCAL COUNCIL,IJOK TEMPATAN TENGAH WARD,REJECTED BALLOT PAPERS,,,,2,,
IJOK LOCAL COUNCIL,IJOK TEMPATAN TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
IJOK LOCAL COUNCIL,IJOK TEMPATAN TENGAH WARD,TOTAL ELECTORATE,,,,279,,
IJOK LOCAL COUNCIL,IJOK TEMPATAN TENGAH WARD,TURNOUT (%),,,,81.7,,
IJOK LOCAL COUNCIL,IJOK TEMPATAN BALAI RAYA WARD,ALLIANCE - UMNO,SANIP BIN FAIMAN,MALE,,,WON,Y
IJOK LOCAL COUNCIL,IJOK TEMPATAN BALAI RAYA WARD,ALLIANCE - MCA,TAN SAN CHUAN,,,,WON,Y
IJOK LOCAL COUNCIL,IJOK TEMPATAN BALAI RAYA WARD,ALLIANCE - UMNO,KORMIN BIN HJ. SHUKOR,MALE,,,WON,Y
JERAM LOCAL COUNCIL,JERAM TEMPATAN PADANG WARD,ALLIANCE - MCA,LEE HAI LEONG,,,,WON,Y
JERAM LOCAL COUNCIL,JERAM TEMPATAN PADANG WARD,ALLIANCE - MCA,KUAN THEAN CHAI,,,,WON,Y
JERAM LOCAL COUNCIL,JERAM TEMPATAN PADANG WARD,ALLIANCE - MCA,PUAH BOON KAY,,,,WON,Y
JERAM LOCAL COUNCIL,JERAM TEMPATAN MASJID WARD,ALLIANCE - MCA,LIM BOON PIN,,,,WON,Y
JERAM LOCAL COUNCIL,JERAM TEMPATAN MASJID WARD,ALLIANCE - MCA,TAN KEK PONG,,,,WON,Y
JERAM LOCAL COUNCIL,JERAM TEMPATAN MASJID WARD,ALLIANCE - MCA,LEE KEE SIONG,,,,WON,Y
KAPAR LOCAL COUNCIL,PEREPAT WARD,SF,TEE SENG,,,139,WON,
KAPAR LOCAL COUNCIL,PEREPAT WARD,ALLIANCE - UMNO,BASRI BIN JUMPUT,MALE,,143,WON,
KAPAR LOCAL COUNCIL,PEREPAT WARD,ALLIANCE - MIC,C.T. MATHEWS,MALE,,130,LOST,
KAPAR LOCAL COUNCIL,PEREPAT WARD,SF,LEE CHAI KAM,,,140,WON,
KAPAR LOCAL COUNCIL,PEREPAT WARD,ALLIANCE - MCA,TAN POH CHUAN,,,133,WON,
KAPAR LOCAL COUNCIL,PEREPAT WARD,ALLIANCE - UMNO,ABU BIN SUJAH,MALE,,128,LOST,
KAPAR LOCAL COUNCIL,PEREPAT WARD,REJECTED BALLOT PAPERS,,,,23,,
KAPAR LOCAL COUNCIL,PEREPAT WARD,TOTAL BALLOTS ISSUED,,,,,,
KAPAR LOCAL COUNCIL,PEREPAT WARD,TOTAL ELECTORATE,,,,462,,
KAPAR LOCAL COUNCIL,PEREPAT WARD,TURNOUT (%),,,,68.6,,
KAPAR LOCAL COUNCIL,PEKAN KAPAR WARD,SF,YOU GEE PEE,,,220,LOST,
KAPAR LOCAL COUNCIL,PEKAN KAPAR WARD,ALLIANCE - MCA,YEU HON SEE,,,331,WON,
KAPAR LOCAL COUNCIL,PEKAN KAPAR WARD,SF,A. MUNIANDY,MALE,,231,LOST,
KAPAR LOCAL COUNCIL,PEKAN KAPAR WARD,SF,SEE GEOK YEN,,,230,LOST,
KAPAR LOCAL COUNCIL,PEKAN KAPAR WARD,ALLIANCE - MIC,MOOKEN S/O VERAVETKAN,MALE,,307,WON,
KAPAR LOCAL COUNCIL,PEKAN KAPAR WARD,ALLIANCE - MCA,KHOO SWEE HER,,,309,WON,
KAPAR LOCAL COUNCIL,PEKAN KAPAR WARD,ALLIANCE - MCA,KHOO KHEH KENG,,,303,WON,
KAPAR LOCAL COUNCIL,PEKAN KAPAR WARD,SF,NG SENG TIAN,,,209,LOST,
KAPAR LOCAL COUNCIL,PEKAN KAPAR WARD,REJECTED BALLOT PAPERS,,,,65,,
KAPAR LOCAL COUNCIL,PEKAN KAPAR WARD,TOTAL BALLOTS ISSUED,,,,,,
KAPAR LOCAL COUNCIL,PEKAN KAPAR WARD,TOTAL ELECTORATE,,,,849,,
KAPAR LOCAL COUNCIL,PEKAN KAPAR WARD,TURNOUT (%),,,,72.9,,
KAPAR LOCAL COUNCIL,SUNGEI TOH MUDA TEMPATAN WARD,ALLIANCE - UMNO,YAACOB BIN JAAFAR,MALE,,,WON,Y
KAPAR LOCAL COUNCIL,SUNGEI TOH MUDA TEMPATAN WARD,ALLIANCE - UMNO,HUSAIN BIN KARIBUN,MALE,,,WON,Y
KAPAR LOCAL COUNCIL,SUNGEI TOH MUDA TEMPATAN WARD,ALLIANCE - UMNO,SUPARDAN BIN MARJUNI,MALE,,,WON,Y
KAPAR LOCAL COUNCIL,SUNGEI TOH MUDA TEMPATAN WARD,ALLIANCE - UMNO,ABD. KHALID BIN ABD. WAHAB,MALE,,,WON,Y
MERU LOCAL COUNCIL,PEKAN MERU WARD,ALLIANCE - MCA,TEE TONG,,,,WON,Y
MERU LOCAL COUNCIL,PEKAN MERU WARD,ALLIANCE - MCA,GAN KIM SWEE,,,,WON,Y
MERU LOCAL COUNCIL,PEKAN MERU WARD,ALLIANCE - MIC,KARUPIAH A.,,,,WON,Y
MERU LOCAL COUNCIL,KAMPONG GETAH WARD,ALLIANCE - UMNO,MOHD. YUNOS BIN SIRAJ,MALE,,187,WON,
MERU LOCAL COUNCIL,KAMPONG GETAH WARD,ALLIANCE - UMNO,AHMAD BIN HJ. SHAFIE,MALE,,185,WON,
MERU LOCAL COUNCIL,KAMPONG GETAH WARD,INDEPENDENT,F. RAHMAN BIN HAJI RIDZUWAN,MALE,,89,LOST,
MERU LOCAL COUNCIL,KAMPONG GETAH WARD,ALLIANCE - UMNO,RAHMAT BIN KHAMIS,MALE,,185,WON,
MERU LOCAL COUNCIL,KAMPONG GETAH WARD,INDEPENDENT,KASSIM BIN HJ. SIRAJ,MALE,,93,LOST,
MERU LOCAL COUNCIL,KAMPONG GETAH WARD,INDEPENDENT,HASHIM BIN H. SIRAJ,MALE,,84,LOST,
MERU LOCAL COUNCIL,KAMPONG GETAH WARD,REJECTED BALLOT PAPERS,,,,31,,
MERU LOCAL COUNCIL,KAMPONG GETAH WARD,TOTAL BALLOTS ISSUED,,,,,,
MERU LOCAL COUNCIL,KAMPONG GETAH WARD,TOTAL ELECTORATE,,,,430,,
MERU LOCAL COUNCIL,KAMPONG GETAH WARD,TURNOUT (%),,,,73.5,,
MERU LOCAL COUNCIL,KAMPONG HAJI SHARIFF WARD,ALLIANCE - MIC,R. KALANDAVELU,MALE,,103,LOST,
MERU LOCAL COUNCIL,KAMPONG HAJI SHARIFF WARD,INDEPENDENT,ROSLAN BIN H. SALLEH,MALE,,118,WON,
MERU LOCAL COUNCIL,KAMPONG HAJI SHARIFF WARD,INDEPENDENT,SURATMAN BIN KARSIN,MALE,,117,WON,
MERU LOCAL COUNCIL,KAMPONG HAJI SHARIFF WARD,ALLIANCE - UMNO,MAHMON BIN HAJI YASIN,MALE,,110,LOST,
MERU LOCAL COUNCIL,KAMPONG HAJI SHARIFF WARD,INDEPENDENT,KAMIM BIN KASPANI,MALE,,114,WON,
MERU LOCAL COUNCIL,KAMPONG HAJI SHARIFF WARD,ALLIANCE - UMNO,CHAMHARI BIN AMIN,MALE,,102,LOST,
MERU LOCAL COUNCIL,KAMPONG HAJI SHARIFF WARD,REJECTED BALLOT PAPERS,,,,26,,
MERU LOCAL COUNCIL,KAMPONG HAJI SHARIFF WARD,TOTAL BALLOTS ISSUED,,,,,,
MERU LOCAL COUNCIL,KAMPONG HAJI SHARIFF WARD,TOTAL ELECTORATE,,,,420,,
MERU LOCAL COUNCIL,KAMPONG HAJI SHARIFF WARD,TURNOUT (%),,,,61.7,,
MERU LOCAL COUNCIL,KAMPONG NANAS WARD,INDEPENDENT,ABDUL JAMIL BIN MASOD,MALE,,224,WON,
MERU LOCAL COUNCIL,KAMPONG NANAS WARD,INDEPENDENT,MAHABON BIN HJ. HUSSIN,MALE,,231,WON,
MERU LOCAL COUNCIL,KAMPONG NANAS WARD,ALLIANCE - UMNO,H. GHAZALI BIN SAMSIAH,MALE,,193,LOST,
MERU LOCAL COUNCIL,KAMPONG NANAS WARD,INDEPENDENT,HASHIM BIN HJ. NAIB,MALE,,231,WON,
MERU LOCAL COUNCIL,KAMPONG NANAS WARD,ALLIANCE - UMNO,M. KASIM BIN KADI,MALE,,180,LOST,
MERU LOCAL COUNCIL,KAMPONG NANAS WARD,ALLIANCE - UMNO,SUIEN BIN MOHAMMAD,MALE,,176,LOST,
MERU LOCAL COUNCIL,KAMPONG NANAS WARD,REJECTED BALLOT PAPERS,,,,53,,
MERU LOCAL COUNCIL,KAMPONG NANAS WARD,TOTAL BALLOTS ISSUED,,,,,,
MERU LOCAL COUNCIL,KAMPONG NANAS WARD,TOTAL ELECTORATE,,,,687,,
MERU LOCAL COUNCIL,KAMPONG NANAS WARD,TURNOUT (%),,,,71,,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN PERTAMA WARD,SF,GAN HOCK,,,90,LOST,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN PERTAMA WARD,SF,LEE KIM TING,,,92,LOST,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN PERTAMA WARD,ALLIANCE - MCA,LIM LIOK,,,322,WON,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN PERTAMA WARD,SF,BOH CHIN CHOON,,,93,LOST,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN PERTAMA WARD,ALLIANCE - MCA,NG KIM TECK,,,318,WON,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN PERTAMA WARD,ALLIANCE - MCA,ANG PANG ING,,,310,WON,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN PERTAMA WARD,REJECTED BALLOT PAPERS,,,,12,,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN PERTAMA WARD,TOTAL BALLOTS ISSUED,,,,,,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN PERTAMA WARD,TOTAL ELECTORATE,,,,490,,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN PERTAMA WARD,TURNOUT (%),,,,88.4,,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEDUA WARD,ALLIANCE - MCA,ANG AIK SENG,,,,WON,Y
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEDUA WARD,ALLIANCE - MCA,CHONG YAN MIN,,,,WON,Y
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEDUA WARD,ALLIANCE - MCA,TAN KIM PEOW,,,,WON,Y
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KETIGA WARD,SF,ANG KHOON SAN,,,236,LOST,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KETIGA WARD,ALLIANCE - MCA,ANG ENG TENG,,,393,WON,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KETIGA WARD,SF,NYU KIM LIAN,,,237,LOST,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KETIGA WARD,SF,YEOH HAY YAM,,,236,LOST,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KETIGA WARD,ALLIANCE - MCA,YEOH CHAI,,,379,WON,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KETIGA WARD,ALLIANCE - MCA,ANG KIEN MIN,,,383,WON,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KETIGA WARD,REJECTED BALLOT PAPERS,,,,20,,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KETIGA WARD,TOTAL BALLOTS ISSUED,,,,,,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KETIGA WARD,TOTAL ELECTORATE,,,,735,,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KETIGA WARD,TURNOUT (%),,,,91.2,,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEAMPAT WARD,SF,YEW BON TEW,,,63,LOST,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEAMPAT WARD,ALLIANCE - MCA,LIM LEONG SWEE,,,217,WON,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEAMPAT WARD,SF,NG YU PENG,,,63,LOST,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEAMPAT WARD,SF,GAN KIM HAN,,,58,LOST,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEAMPAT WARD,ALLIANCE - MCA,TAN KEK GAM,,,220,WON,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEAMPAT WARD,ALLIANCE - MCA,LOW PIAN,,,219,WON,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEAMPAT WARD,REJECTED BALLOT PAPERS,,,,12,,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEAMPAT WARD,TOTAL BALLOTS ISSUED,,,,,,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEAMPAT WARD,TOTAL ELECTORATE,,,,353,,
JENJAROM LOCAL COUNCIL,JENJAROM TEMPATAN KEAMPAT WARD,TURNOUT (%),,,,86.4,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN BARAT WARD,SF,KOH KWI HUAT,,,282,WON,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN BARAT WARD,ALLIANCE - MCA,TAN CHENG CHUA,,,237,LOST,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN BARAT WARD,ALLIANCE - MCA,LIM SENG CHOO,,,239,LOST,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN BARAT WARD,SF,LIM ENG LEONG,,,271,WON,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN BARAT WARD,ALLIANCE - MCA,LEE GUAN SENG,,,222,LOST,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN BARAT WARD,SF,CHENG KANG SA,,,263,WON,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN BARAT WARD,REJECTED BALLOT PAPERS,,,,12,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN BARAT WARD,TOTAL ELECTORATE,,,,639,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN BARAT WARD,TURNOUT (%),,,,83,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TENGAH WARD,SF,LIM HOON LIAN,,,225,LOST,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TENGAH WARD,SF,CHONG KONG FUI,,,224,LOST,
